LINEAR RDIGE
RSME SCORE
alpha = 10
52.90152188376032 0.0794014215957
9.119013329927725 0.27653807113
21.761002861996097 0.0800417949959
13.851503340615896 0.208634611576
13.688370409980614 0.436437737134
9.181476948889184 0.284513485134

LR :
RSME SCORE
alpha = 100
16.27551906415361 0.0141879683914
17.527167834866077 0.101099480781
1.510182648592858 0.311804030925
142.25610754790267 0.00709801797557
14.497828613832995 0.0894902672448
8.85725616808218 0.0639684253382
35.08819212591133 0.0193510679014
22.733789511542206 0.0305443027496
6.852463563958251 0.0777524142556
35.028603082814726 0.0170383553432
56.18510474544356 -0.0384279224265
10.489875811751665 0.0426721922028
22.014872653812184 0.0584516204885
15.40473291829151 0.0212053750215
17.951191937463822 0.0307741519633
10.822627280936697 0.00587324862457
